,input,A,B,B2,B3
1503,그는 얼룩을 제거했다,만족했다,그는 얼룩을 제거했다. 따라서 주변사람들은 놀라는 것을 느꼈다,그는 얼룩을 제거했다. 따라서 주변사람들이 느꼈던 것은 놀라워하는 것이다,"주변 사람들은 감격스러운 것을 느꼈는데, 왜냐하면 그가 얼룩을 제거했기 때문이다"
1504,그는 다시 고개를 흔들었다,의아했다,그는 다시 고개를 흔들었다. 따라서 주변사람들은 납득할 수 없는 것을 느꼈다,그는 다시 고개를 흔들었다. 따라서 주변사람들이 느꼈던 것은 놀라워하는 것이다,"주변 사람들은 실망하는 것을 느꼈는데, 왜냐하면 그가 다시 고개를 흔들었기 때문이다"
1505,그는 혼자 술을 마셨다,주변 사람들은 걱정했다,그는 혼자 술을 마셨다. 따라서 주변사람들은 걱정스러워하는 것을 느꼈다,그는 혼자 술을 마셨다. 따라서 주변사람들이 느꼈던 것은 걱정스러운 것이다,"주변 사람들은 외로움을 느꼈는데, 왜냐하면 그가 혼자 술을 마셨기 때문이다"
1506,그는 스마트폰을 구입했다,기뻤다,그는 스마트폰을 구입했다. 따라서 주변사람들은 부러워하는 것을 느꼈다,그는 스마트폰을 구입했다. 따라서 주변사람들이 느꼈던 것은 부러워하는 것이다,"주변 사람들은 부러워하는 것을 느꼈는데, 왜냐하면 그가 스마트폰을 구입했기 때문이다"
1507,그는 타이어를 걷어찼다,화가 났다,그는 타이어를 걷어찼다. 따라서 주변사람들은 놀라운 것을 느꼈다,그는 타이어를 걷어찼다. 따라서 주변사람들이 느꼈던 것은 놀라워하는 것이다,"주변 사람들은 놀라워하는 것을 느꼈는데, 왜냐하면 그가 타이어를 걷어찼기 때문이다"
1508,그는 전에는 한 번도 해본 적이 없었다,당황스러워했다,그는 전에는 한 번도 해본 적이 없었다. 따라서 주변사람들은 궁금해하는 것을 느꼈다,그는 전에는 한 번도 해본 적이 없었다. 따라서 주변사람들이 느꼈던 것은 놀라워하는 것이다,"주변 사람들은 놀라는 것을 느꼈는데, 왜냐하면 그가 전에는 한 번도 해본 적이 없었기 때문이다"
1509,그는 새 스웨터를 구입했다,만족했다,그는 새 스웨터를 구입했다. 따라서 주변사람들은 부러워하는 것을 느꼈다,그는 새 스웨터를 구입했다. 따라서 주변사람들이 느꼈던 것은 부러워하는 것이다,"주변 사람들은 흥분하는 것을 느꼈는데, 왜냐하면 그가 새 스웨터를 구입했기 때문이다"
1510,그는 친구에게 고마워했다,감사했다,그는 친구에게 고마워했다. 따라서 주변사람들은 그의 감사함을 느꼈다,그는 친구에게 고마워했다. 따라서 주변사람들이 느꼈던 것은 감동적인 것이다,"주변 사람들은 감동하는 것을 느꼈는데, 왜냐하면 그가 친구에게 고마워했기 때문이다"
1511,그는 실수로 발을 헛디뎠었다,창피했다,그는 실수로 발을 헛디뎠었다. 따라서 주변사람들은 웃음을 참기 어려운 것을 느꼈다,그는 실수로 발을 헛디뎠었다. 따라서 주변사람들이 느꼈던 것은 웃음이 터지는 것이다,"주변 사람들은 걱정스러운 것을 느꼈는데, 왜냐하면 그가 실수로 발을 헛디뎠었기 때문이다"
1512,그는 두통이 생겼다,고통을 느꼈다,그는 두통이 생겼다. 따라서 주변사람들은 걱정스러운 것을 느꼈다,그는 두통이 생겼다. 따라서 주변사람들이 느꼈던 것은 걱정스러운 것이다,"주변 사람들은 걱정하는 것을 느꼈는데, 왜냐하면 그가 두통이 생겼기 때문이다"
1513,그는 친구에게 조언을 구했다,신뢰했다,그는 친구에게 조언을 구했다. 따라서 주변사람들은 그의 결정을 존중하는 것을 느꼈다,그는 친구에게 조언을 구했다. 따라서 주변사람들이 느꼈던 것은 현명한 결정을 내리려는 것이다,"주변 사람들은 신뢰하는 것을 느꼈는데, 왜냐하면 그가 친구에게 조언을 구했기 때문이다"
1514,그는 탄산음료를 끊었다,건강해졌다,그는 탄산음료를 끊었다. 따라서 주변사람들은 건강을 챙기는 것을 느꼈다,그는 탄산음료를 끊었다. 따라서 주변사람들이 느꼈던 것은 건강을 챙기는 것을 응원하는 것이다,"주변 사람들은 건강한 것을 느꼈는데, 왜냐하면 그가 탄산음료를 끊었기 때문이다"
1515,그는 자리를 찾았다,안도했다,그는 자리를 찾았다. 따라서 주변사람들은 안심하는 것을 느꼈다,그는 자리를 찾았다. 따라서 주변사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 안심하는 것을 느꼈는데, 왜냐하면 그가 자리를 찾았기 때문이다"
1516,그는 목발을 사용했다,불편해했다,그는 목발을 사용했다. 따라서 주변사람들은 걱정스러운 것을 느꼈다,그는 목발을 사용했다. 따라서 주변사람들이 느꼈던 것은 걱정하는 것이다,"주변 사람들은 걱정스러운 것을 느꼈는데, 왜냐하면 그가 목발을 사용했기 때문이다"
1517,그는 여자처럼 흐느꼈다,약속을 어겼다,그는 여자처럼 흐느꼈다. 따라서 주변 사람들은 놀라는 것을 느꼈다,그는 여자처럼 흐느꼈다. 따라서 주변사람들이 느꼈던 것은 안타까워하는 것이다,"주변 사람들은 놀라는 것을 느꼈는데, 왜냐하면 그가 여자처럼 흐느꼈기 때문이다"
1518,그는 가방을 확인했다,의심스러워했다,그는 가방을 확인했다. 따라서 주변사람들은 놀라는 것을 느꼈다,그는 가방을 확인했다. 따라서 주변사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 걱정하는 것을 느꼈는데, 왜냐하면 그가 가방을 확인했기 때문이다"
1519,그는 지갑을 잃어버렸다,당황스러워했다,그는 지갑을 잃어버렸다. 따라서 주변사람들은 걱정하는 것을 느꼈다,그는 지갑을 잃어버렸다. 따라서 주변사람들이 느꼈던 것은 걱정스러워하는 것이다,"주변 사람들은 걱정스러운 것을 느꼈는데, 왜냐하면 그가 지갑을 잃어버렸기 때문이다"
1520,그는 첫 번째 치아를 잃었다,안타까워했다,그는 첫 번째 치아를 잃었다. 따라서 주변사람들은 걱정스러워하는 것을 느꼈다,그는 첫 번째 치아를 잃었다. 따라서 주변사람들이 느꼈던 것은 안타까운 것이다,"주변 사람들은 안타까워하는 것을 느꼈는데, 왜냐하면 그가 첫 번째 치아를 잃었기 때문이다"
1521,그는 데이트 상대를 만났다,기쁘게 생각했다,그는 데이트 상대를 만났다. 따라서 주변사람들은 설레는 것을 느꼈다,그는 데이트 상대를 만났다. 따라서 주변사람들이 느꼈던 것은 설레는 것이다,"주변 사람들은 흥분하는 것을 느꼈는데, 왜냐하면 그가 데이트 상대를 만났기 때문이다"
1522,그는 실수로 총을 쐈다,주변 사람들은 놀라웠다,그는 실수로 총을 쐈다. 따라서 주변사람들은 놀라워하는 것을 느꼈다,그는 실수로 총을 쐈다. 따라서 주변사람들이 느꼈던 것은 놀라워하는 것이다,"주변 사람들은 놀라는 것을 느꼈는데, 왜냐하면 그가 실수로 총을 쐈기 때문이다"
1523,그는 나머지를 맡았다,책임감을 느꼈다,그는 나머지를 맡았다. 따라서 주변사람들은 안심하는 것을 느꼈다,그는 나머지를 맡았다. 따라서 주변사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 안심하는 것을 느꼈는데, 왜냐하면 그가 나머지를 맡았기 때문이다"
1524,그는 머리를 손질했다,깔끔하다고 생각했다,그는 머리를 손질했다. 따라서 주변사람들은 그의 변화를 느꼈다,그는 머리를 손질했다. 따라서 주변사람들이 느꼈던 것은 그가 신경을 쓰는 것이다,"주변 사람들은 놀라운 것을 느꼈는데, 왜냐하면 그가 머리를 손질했기 때문이다"
1525,그는 주차할 차를 찾았다,뿌듯해했다,그는 주차할 차를 찾았다. 따라서 주변사람들은 안심하는 것을 느꼈다,그는 주차할 차를 찾았다. 따라서 주변 사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 안심하는 것을 느꼈는데, 왜냐하면 그가 주차할 차를 찾았기 때문이다"
1526,그는 공에서 눈을 떼지 못했다,집중했다,그는 공에서 눈을 떼지 못했다. 따라서 주변사람들은 그의 집중하는 것을 느꼈다,그는 공에서 눈을 떼지 못했다. 따라서 주변사람들이 느꼈던 것은 흥분하는 것이다,"주변 사람들은 흥분한 것을 느꼈는데, 왜냐하면 그가 공에서 눈을 떼지 못했기 때문이다"
1527,그는 남자친구에게 물어봤다,놀랐다,그는 남자친구에게 물어봤다. 따라서 주변사람들은 궁금해하는 것을 느꼈다,그는 남자친구에게 물어봤다. 따라서 주변사람들이 느꼈던 것은 궁금해하는 것이다,"주변 사람들은 궁금해하는 것을 느꼈는데, 왜냐하면 그가 남자친구에게 물어봤기 때문이다"
1528,그는 실수로 폰을 눌러 전화를 걸었다,당황스러워했다,그는 실수로 폰을 눌러 전화를 걸었다. 따라서 주변사람들은 놀라는 것을 느꼈다,그는 실수로 폰을 눌러 전화를 걸었다. 따라서 주변사람들이 느꼈던 것은 당황하는 것이다,"주변 사람들은 당황스러운 것을 느꼈는데, 왜냐하면 그가 실수로 폰을 눌러 전화를 걸었기 때문이다"
1529,그는 학교까지 가는 카풀을 놓쳤다,불안했다,그는 학교까지 가는 카풀을 놓쳤다. 따라서 주변사람들은 그가 당황하는 것을 느꼈다,그는 학교까지 가는 카풀을 놓쳤다. 따라서 주변사람들이 느꼈던 것은 걱정스러워하는 것이다,"주변 사람들은 실망하는 것을 느꼈는데, 왜냐하면 그가 학교까지 가는 카풀을 놓쳤기 때문이다"
1530,그는 머리를 부딪쳤다,아프다고 생각했다,그는 머리를 부딪쳤다. 따라서 주변사람들은 걱정스러워하는 것을 느꼈다,그는 머리를 부딪쳤다. 따라서 주변사람들이 느꼈던 것은 걱정하는 것이다,"주변 사람들은 걱정스러운 것을 느꼈는데, 왜냐하면 그가 머리를 부딪쳤기 때문이다"
1531,그는 친구들을 다시 만나게 되었다,기쁘게 생각했다,그는 친구들을 다시 만나게 되었다. 따라서 주변사람들은 기쁘게 생각하는 것을 느꼈다,그는 친구들을 다시 만나게 되었다. 따라서 주변사람들이 느꼈던 것은 기쁘다는 것이다,"주변 사람들은 기쁨을 느꼈는데, 왜냐하면 그가 친구들을 다시 만나게 되었기 때문이다"
1532,그는 물을 많이 마셨다,상쾌했다,그는 물을 많이 마셨다. 따라서 주변 사람들은 건강에 좋다는 것을 느꼈다,그는 물을 많이 마셨다. 따라서 주변사람들이 느꼈던 것은 신선한 것이다,"주변 사람들은 당황스러운 것을 느꼈는데, 왜냐하면 그가 물을 많이 마셨기 때문이다"
1533,그는 커피를 마시고 싶어 했다,기분이 좋아했다,그는 커피를 마시고 싶어 했다. 따라서 주변사람들은 활기찬 것을 느꼈다,그는 커피를 마시고 싶어 했다. 따라서 주변사람들이 느꼈던 것은 그가 활기찬 모습을 보이는 것이다,"주변 사람들은 그가 피곤한 것을 느꼈는데, 왜냐하면 그가 커피를 마시고 싶어 했기 때문이다"
1534,그는 어느 날 아침 눈을 떴다,놀랐다,그는 어느 날 아침 눈을 떴다. 따라서 주변사람들은 그가 새로운 시작을 하는 것을 느꼈다,그는 어느 날 아침 눈을 떴다. 따라서 주변사람들이 느꼈던 것은 그의 변화를 의아해하는 것이다,"주변 사람들은 신비로운 것을 느꼈는데, 왜냐하면 그가 어느 날 아침 눈을 떴기 때문이다"
1535,그는 남자 친구의 부모님을 만났다,신중했다,그는 남자 친구의 부모님을 만났다. 따라서 주변사람들은 긴장하는 것을 느꼈다,그는 남자 친구의 부모님을 만났다. 따라서 주변사람들이 느꼈던 것은 긴장하는 것이다,"주변 사람들은 긴장하는 것을 느꼈는데, 왜냐하면 그가 남자 친구의 부모님을 만났기 때문이다"
1536,그는 하루 종일 울었다,애탔다,그는 하루 종일 울었다. 따라서 주변사람들은 걱정스러워하는 것을 느꼈다,그는 하루 종일 울었다. 따라서 주변사람들이 느꼈던 것은 안타까운 것이다,"주변 사람들은 안타까운 것을 느꼈는데, 왜냐하면 그가 하루 종일 울었기 때문이다"
1537,그는 메일을 확인했다,기쁘게 놀랐다,그는 메일을 확인했다. 따라서 주변사람들은 안심하는 것을 느꼈다,그는 메일을 확인했다. 따라서 주변사람들이 느꼈던 것은 안심스러워하는 것이다,"주변 사람들은 안심하는 것을 느꼈는데, 왜냐하면 그가 메일을 확인했기 때문이다"
1538,그는 무기를 꺼내들었다,공포에 떨었다,그는 무기를 꺼내들었다. 따라서 주변사람들은 놀라는 것을 느꼈다,그는 무기를 꺼내들었다. 따라서 주변사람들이 느꼈던 것은 놀람과 두려움이다,"주변 사람들은 놀라는 것을 느꼈는데, 왜냐하면 그가 무기를 꺼내들었기 때문이다"
1539,그는 바로 옆에 있었다,안심했다,그는 바로 옆에 있었다. 따라서 주변 사람들은 안심하는 것을 느꼈다,그는 바로 옆에 있었다. 따라서 주변사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 안심하는 것을 느꼈는데, 왜냐하면 그가 바로 옆에 있었기 때문이다"
