,input,A,B,B2,B3
1378,그는 입술을 씹었다,긴장되었다,그는 입술을 씹었다. 따라서 그는 긴장했다는 것을 느꼈다,그는 긴장되었다는 것이다,"그는 긴장되었다는 것을 느꼈는데, 왜냐하면 그가 입술을 씹었기 때문이다"
1379,그는 잿더미에서 부활했다,의지가 강했다,그는 잿더미에서 부활했다. 따라서 그는 기적이 일어났다는 것을 느꼈다,그는 잿더미에서 부활했다. 따라서 그가 느꼈던 것은 새로운 시작을 맞이했다는 것이다,"그는 놀랐다는 것을 느꼈는데, 왜냐하면 그가 잿더미에서 부활했기 때문이다"
1380,오늘은 그의 결혼식 날였다,행복했다,오늘은 그의 결혼식 날였다. 따라서 그는 행복했다는 것을 느꼈다,오늘은 그의 결혼식 날였다. 따라서 그가 느꼈던 것은 행복했다는 것이다,"그는 행복했다는 것을 느꼈는데, 왜냐하면 오늘은 그의 결혼식 날였기 때문이다"
1381,그는 또다른 아기가 있었다,놀라웠다,그는 또다른 아기가 있었다. 따라서 그는 놀라웠다는 것을 느꼈다,그는 또다른 아기가 있었다. 따라서 그가 느꼈던 것은 기쁨과 감사함이었다,"그는 놀라웠다는 것을 느꼈는데, 왜냐하면 그가 또다른 아기가 있었기 때문이다"
1382,그도 그녀를 좋아했다,행복했다,그도 그녀를 좋아했다. 따라서 그는 행복했다는 것을 느꼈다,그도 그녀를 좋아했다. 따라서 그가 느꼈던 것은 행복했다는 것이다,"그는 행복했다는 것을 느꼈는데, 왜냐하면 그도 그녀를 좋아했기 때문이다"
1383,그는 새 차가 필요했다,부러웠다,그는 새 차가 필요했다. 따라서 그는 돈을 절약해야 한다는 것을 느꼈다,그는 새 차가 필요했다. 따라서 그가 느꼈던 것은 불안했다는 것이다,"그는 긴장되었다는 것을 느꼈는데, 왜냐하면 그가 새 차가 필요했기 때문이다"
1384,그는 그녀의 입술을 적셨다,열정적이었다,그는 그녀의 입술을 적셨다. 따라서 그는 행복했다는 것을 느꼈다,그는 그녀의 입술을 적셨다. 따라서 그가 느꼈던 것은 행복했다는 것이다,"그는 죄책감을 느꼈는데, 왜냐하면 그가 그녀의 입술을 적셨기 때문이다"
1385,그는 그녀의 얼굴을 쓰다듬었다,사랑으로 가득 찼다,그는 그녀의 얼굴을 쓰다듬었다. 따라서 그는 행복했다는 것을 느꼈다,그는 그녀의 얼굴을 쓰다듬었다. 따라서 그가 느꼈던 것은 안정감과 행복했다는 것이다,"그는 행복했다는 것을 느꼈는데, 왜냐하면 그가 그녀의 얼굴을 쓰다듬었기 때문이다"
1386,그는 커피를 엎질렀다,실수한 것에 화가 났다,그는 커피를 엎질렀다. 따라서 그는 실수했다는 것을 느꼈다,그는 커피를 엎질렀다. 따라서 그가 느꼈던 것은 실수했다는 것이다,"그는 실수했다는 것을 느꼈는데, 왜냐하면 그가 커피를 엎질렀기 때문이다"
1387,그는 토론에 참여했다,자신감 있었다,그는 토론에 참여했다. 따라서 그는 자신감이 생겼다는 것을 느꼈다,그는 토론에 참여했다. 따라서 그가 느꼈던 것은 긴장되었다는 것이다,"그는 긴장되었다는 것을 느꼈는데, 왜냐하면 그가 토론에 참여했기 때문이다"
1388,그는 그물을 찾았다,기뻤다,그는 그물을 찾았다. 따라서 그는 낚시를 가고 싶다는 것을 느꼈다,그는 그물을 찾았다. 따라서 그가 느꼈던 것은 기쁨이었다는 것이다,"그는 기쁨을 느꼈다는 것을 느꼈는데, 왜냐하면 그가 그물을 찾았기 때문이다"
1389,그는 독감 진단을 받았다,걱정되었다,그는 독감 진단을 받았다. 따라서 그는 아프다는 것을 느꼈다,그는 독감 진단을 받았다. 따라서 그가 느꼈던 것은 아프고 피곤했다는 것이다,"그는 아프다는 것을 느꼈는데, 왜냐하면 그가 독감 진단을 받았기 때문이다"
1390,그는 땅콩 알레르기가 있었다,불안했다,그는 땅콩 알레르기가 있었다. 따라서 그는 조심해야 한다는 것을 느꼈다,그는 땅콩 알레르기가 있었다. 따라서 그가 느꼈던 것은 주의해야 한다는 것이다,"그는 안타까웠다는 것을 느꼈는데, 왜냐하면 그가 땅콩 알레르기가 있었기 때문이다"
1391,그는 약속 일정을 다시 잡았다,기쁘고 안심했다,그는 약속 일정을 다시 잡았다. 따라서 그는 안심했다는 것을 느꼈다,그는 약속 일정을 다시 잡았다. 따라서 그가 느꼈던 것은 안심스러웠다는 것이다,"그는 안도했다는 것을 느꼈는데, 왜냐하면 그가 약속 일정을 다시 잡았기 때문이다"
1392,그는 새로운 사람을 만났다,신기하고 호기심이 생겼다,그는 새로운 사람을 만났다. 따라서 그는 신기했다는 것을 느꼈다,그는 새로운 사람을 만났다. 따라서 그가 느꼈던 것은 설렜다는 것이다,"그는 신기했다는 것을 느꼈는데, 왜냐하면 그가 새로운 사람을 만났기 때문이다"
1393,그는 발톱을 드러내었다,무서웠다,그는 발톱을 드러내었다. 따라서 그는 불안했다는 것을 느꼈다,그는 발톱을 드러내었다. 따라서 그가 느꼈던 것은 위협받았다는 것이다,"그는 화가 났다는 것을 느꼈는데, 왜냐하면 그가 발톱을 드러내었기 때문이다"
1394,그가 그녀를 데리러 왔다,기쁘고 설렜다,그가 그녀를 데리러 왔다. 따라서 그는 행복했다는 것을 느꼈다,그가 그녀를 데리러 왔다. 따라서 그가 느꼈던 것은 설렘이었다는 것이다,"그는 설레였다는 것을 느꼈는데, 왜냐하면 그가 그녀를 데리러 왔기 때문이다"
1395,그는 메스꺼움을 느꼈다,구토를 했다,그는 메스꺼움을 느꼈다. 따라서 그는 구토를 하고 싶다는 것을 느꼈다,그는 메스꺼움을 느꼈다. 따라서 그가 느꼈던 것은 속이 메스꺼웠다는 것이다,"그는 구역질을 했다는 것을 느꼈는데, 왜냐하면 그가 메스꺼움을 느꼈기 때문이다"
1396,그는 여자친구와 데이트했다,행복했다,그는 여자친구와 데이트했다. 따라서 그는 행복했다는 것을 느꼈다,그는 여자친구와 데이트했다. 따라서 그가 느꼈던 것은 행복했다는 것이다,"그는 행복했다는 것을 느꼈는데, 왜냐하면 그가 여자친구와 데이트했기 때문이다"
1397,그는 동생에게 전화했다,보고 싶었다,그는 동생에게 전화했다. 따라서 그는 안심했다는 것을 느꼈다,그는 동생에게 전화했다. 따라서 그가 느꼈던 것은 안심스러웠다는 것이다,"그는 보고 싶었다는 것을 느꼈는데, 왜냐하면 그가 동생에게 전화했기 때문이다"
1398,그는 임신 9개월였다,불안했다,그는 임신 9개월였다. 따라서 그는 기쁨과 불편함을 느꼈다,그는 임신 9개월였다. 따라서 그가 느꼈던 것은 불편했다는 것이다,"그는 불편했다는 것을 느꼈는데, 왜냐하면 그가 임신 9개월였기 때문이다"
1399,그는 가방을 떨어뜨렸다,당황했다,그는 가방을 떨어뜨렸다. 따라서 그는 당황스러웠다는 것을 느꼈다,그는 가방을 떨어뜨렸다. 따라서 그가 느꼈던 것은 당황했다는 것이다,"그는 당황했다는 것을 느꼈는데, 왜냐하면 그가 가방을 떨어뜨렸기 때문이다"
1400,그는 그것을 어디든 가지고 다녔다,불안했다,그는 그것을 어디든 가지고 다녔다. 따라서 그는 안심했다는 것을 느꼈다,그는 그것을 어디든 가지고 다녔다. 따라서 그가 느꼈던 것은 안심되었다는 것이다,"그는 중요한 것을 느꼈는데, 왜냐하면 그가 그것을 어디든 가지고 다녔기 때문이다"
1401,그는 규칙을 설명했다,설명하는 동안 자신감 있었다,그는 규칙을 설명했다. 따라서 그는 자신있었다는 것을 느꼈다,그는 규칙을 설명했다. 따라서 그가 느꼈던 것은 명확했다는 것이다,"그는 자신감이 있었다는 것을 느꼈는데, 왜냐하면 그가 규칙을 설명했기 때문이다"
1402,그는 학교에 우산을 가져갔다,비가 올 것을 예상하고 있었다,그는 학교에 우산을 가져갔다. 따라서 그는 비가 올 것을 느꼈다,그는 학교에 우산을 가져갔다. 따라서 그가 느꼈던 것은 안심되었다는 것이다,"그는 비가 올 것을 예상했다는 것을 느꼈는데, 왜냐하면 그가 학교에 우산을 가져갔기 때문이다"
1403,그는 인터넷을 검색했다,호기심이 생겼다,그는 인터넷을 검색했다. 따라서 그는 많은 정보를 얻었다는 것을 느꼈다,그는 인터넷을 검색했다. 따라서 그가 느꼈던 것은 궁금했다는 것이다,"그는 궁금했다는 것을 느꼈는데, 왜냐하면 그가 인터넷을 검색했기 때문이다"
1404,그는 다음날이 마감일였다,스트레스를 느꼈다,그는 다음날이 마감일였다. 따라서 그는 긴장되었다는 것을 느꼈다,그는 다음날이 마감일였다. 따라서 그가 느꼈던 것은 긴장되었다는 것이다,"그는 긴장되었다는 것을 느꼈는데, 왜냐하면 그가 다음날이 마감일였기 때문이다"
1405,그는 와인을 엎질렀다,당황스러웠다,그는 와인을 엎질렀다. 따라서 그는 실수했다는 것을 느꼈다,그는 와인을 엎질렀다. 따라서 그가 느꼈던 것은 당황스러웠다는 것이다,"그는 실수했다는 것을 느꼈는데, 왜냐하면 그가 와인을 엎질렀기 때문이다"
1406,그는 닻을 내렸다,안정감을 느꼈다,그는 닻을 내렸다. 따라서 그는 안전하다는 것을 느꼈다,그는 닻을 내렸다. 따라서 그가 느꼈던 것은 안정감을 느꼈다는 것이다,"그는 안정감을 느꼈는데, 왜냐하면 그가 닻을 내렸기 때문이다"
1407,그는 거의 끝났다,실망했다,그는 거의 끝났다. 따라서 그는 안도했다는 것을 느꼈다,그는 거의 끝났다. 따라서 그가 느꼈던 것은 안도스러웠다는 것이다,"그는 안도했다는 것을 느꼈는데, 왜냐하면 그가 거의 끝났기 때문이다"
1408,그는 그녀를 두드렸다,죄책감을 느꼈다,그는 그녀를 두드렸다. 따라서 그는 죄책감을 느꼈다,그는 그녀를 두드렸다. 따라서 그가 느꼈던 것은 죄책감이었다는 것이다,"그는 책임감을 느꼈는데, 왜냐하면 그가 그녀를 두드렸기 때문이다"
1409,그는 잘못 짚었다,초조했다,그는 잘못 짚었다. 따라서 그는 창피했다는 것을 느꼈다,그는 잘못 짚었다. 따라서 그가 느꼈던 것은 당황스러웠다는 것이다,"그는 미안했다는 것을 느꼈는데, 왜냐하면 그가 잘못 짚었기 때문이다"
1410,그는 제한 속도를 초과하여 운전했다,죄책감을 느꼈다,그는 제한 속도를 초과하여 운전했다. 따라서 그는 불안했다는 것을 느꼈다,그는 제한 속도를 초과하여 운전했다. 따라서 그가 느꼈던 것은 긴장되었다는 것이다,"그는 불안했다는 것을 느꼈는데, 왜냐하면 그가 제한 속도를 초과하여 운전했기 때문이다"
1411,그는 혈장을 기증했다,자부심을 느꼈다,그는 혈장을 기증했다. 따라서 그는 자부심을 느꼈다,그는 자부심을 느꼈다는 것이다,"그는 자부심을 느꼈는데, 왜냐하면 그가 혈장을 기증했기 때문이다"
1412,그는 메시지를 보내었다,기대했다,그는 메시지를 보내었다. 따라서 그는 안심했다는 것을 느꼈다,그는 메시지를 보내었다. 따라서 그가 느꼈던 것은 안심되었다는 것이다,"그는 안도했다는 것을 느꼈는데, 왜냐하면 그가 메시지를 보내었기 때문이다"
1413,그는 주머니를 확인했다,걱정했다,그는 주머니를 확인했다. 따라서 그는 지갑이 없다는 것을 느꼈다,그는 주머니를 확인했다. 따라서 그가 느꼈던 것은 걱정스러웠다는 것이다,"그는 지갑을 잃어버렸다는 것을 느꼈는데, 왜냐하면 그가 주머니를 확인했기 때문이다"
1414,그는 온라인으로 파일을 업로드했다,만족했다,그는 온라인으로 파일을 업로드했다. 따라서 그는 안심했다는 것을 느꼈다,그는 온라인으로 파일을 업로드했다. 따라서 그가 느꼈던 것은 편리함과 안도였다는 것이다,"그는 안심했다는 것을 느꼈는데, 왜냐하면 그가 온라인으로 파일을 업로드했기 때문이다"
1415,그는 그녀의 일을 망쳐 크게 실망시켰다,죄송하고 후회했다,그는 그녀의 일을 망쳐 크게 실망시켰다. 따라서 그는 자책감을 느꼈다,그는 그녀의 일을 망쳐 크게 실망시켰다. 따라서 그가 느꼈던 것은 자책감이었다는 것이다,"그는 유감스러웠다는 것을 느꼈는데, 왜냐하면 그가 그녀의 일을 망쳐 크게 실망시켰기 때문이다"
1416,그는 질문에 대한 답변을 드렸다,자신감이 느껴졌다,그는 질문에 대한 답변을 드렸다. 따라서 그는 책임감을 느꼈다,그는 질문에 대한 답변을 드렸다. 따라서 그가 느꼈던 것은 안도되었다는 것이다,"그는 자신감이 있었다는 것을 느꼈는데, 왜냐하면 그가 질문에 대한 답변을 드렸기 때문이다"
1417,그는 마침내 태어났다,기쁘고 감사했다,그는 마침내 태어났다. 따라서 그는 기쁨을 느꼈다,그는 마침내 태어났다. 따라서 그가 느꼈던 것은 기쁨이었다는 것이다,"그는 기쁨을 느꼈는데, 왜냐하면 그가 마침내 태어났기 때문이다"
1418,그는 한 잔 더 마시고 싶어 했다,술에 취해있었다,그는 한 잔 더 마시고 싶어 했다. 따라서 그는 취할 것 같다는 것을 느꼈다,그는 한 잔 더 마시고 싶어 했다. 따라서 그가 느꼈던 것은 취할까봐 걱정스러웠다는 것이다,"그는 취할 것 같았다는 것을 느꼈는데, 왜냐하면 그가 한 잔 더 마시고 싶어 했기 때문이다"
